"UserID","Recency","Frequency","Monetary","R_score","F_score","M_score","RFM_score","Segment"
1359258,43,64,309.3889,3,4,0,340,"Potential Loyalists"
1359259,11,10,203.57,4,2,0,420,"Loyalists"
1359261,193,8,458.7242,2,2,0,220,"Promising"
1359263,206,29,6231.82,2,2,3,223,"Promising"
1359266,214,88,1435.21,1,4,0,140,"Need Attention"
1359268,204,25,276.7173,2,2,0,220,"Promising"
1359269,225,143,1053.9922,1,4,0,140,"Need Attention"
1359270,31,22,175,3,2,0,320,"Potential Loyalists"
1359273,4,3,50,4,1,1,411,"Loyalists"
1359274,10,12,298.4,4,2,0,420,"Loyalists"
1359275,44,37,4081.3,3,2,3,323,"Potential Loyalists"
1359276,32,42,112.95,3,3,0,330,"Potential Loyalists"
1359277,226,170,2431.14,1,4,0,140,"Need Attention"
1359278,24,5,50,3,1,1,311,"Potential Loyalists"
1359279,208,26,119.59,2,2,0,220,"Promising"
1359280,50,14,41.13,3,2,1,321,"Potential Loyalists"
1359283,33,6,12.5,3,1,1,311,"Potential Loyalists"
1359284,195,7,150,2,1,0,210,"Promising"
1359285,NA,NA,NA,0,0,0,0,"Need Attention"
1359286,218,34,699.14,1,2,0,120,"Need Attention"
1359287,220,64,10868.15,1,4,3,143,"Promising"
1359289,207,149,1194.036,2,4,0,240,"Promising"
1359290,40,6,114,3,1,0,310,"Potential Loyalists"
1359292,4,3,271.1118,4,1,0,410,"Loyalists"
1359295,69,73,252.87,3,4,0,340,"Potential Loyalists"
1359298,158,27,124.16,2,2,0,220,"Promising"
1359303,20,5,316.4097,4,1,0,410,"Loyalists"
1359305,227,20,4009.81,1,2,3,123,"Need Attention"
1359306,14,13,17648,4,2,3,423,"Loyalists"
1359307,134,18,1720.6098,2,2,0,220,"Promising"
1359308,48,27,1051.75,3,2,0,320,"Potential Loyalists"
1359309,0,1,10,4,1,1,411,"Loyalists"
1359310,227,50,137.04,1,3,0,130,"Need Attention"
1359311,227,109,147.58,1,4,0,140,"Need Attention"
1359313,5,6,25715.5487,4,1,3,413,"Loyalists"
1359314,218,23,97.26,1,2,0,120,"Need Attention"
1359317,26,28,27974,3,2,3,323,"Potential Loyalists"
1359318,173,105,9538.28,2,4,3,243,"Promising"
1359321,115,28,179.01,2,2,0,220,"Promising"
1359324,212,36,550,1,2,0,120,"Need Attention"
1359327,226,39,461.56,1,2,0,120,"Need Attention"
1359332,53,75,2661.97,3,4,0,340,"Potential Loyalists"
1359333,5,4,30,4,1,1,411,"Loyalists"
1359339,195,124,1163.47,2,4,0,240,"Promising"
1359342,226,23,3497.3429,1,2,3,123,"Need Attention"
1359345,1,2,8216,4,1,3,413,"Loyalists"
1359347,81,47,1693.38,3,3,0,330,"Potential Loyalists"
1359348,207,33,868.33,2,2,0,220,"Promising"
1359351,195,86,9752.36,2,4,3,243,"Promising"
1359354,218,9,233.33,1,2,0,120,"Need Attention"
1359359,0,1,839.75,4,1,0,410,"Loyalists"
1359361,NA,NA,NA,0,0,0,0,"Need Attention"
1359363,189,24,198,2,2,0,220,"Promising"
1359367,178,36,9106.3774,2,2,3,223,"Promising"
1359369,223,11,34.3,1,2,1,121,"Need Attention"
1359374,131,68,227,2,4,0,240,"Promising"
1359376,112,62,11726.2204,3,4,3,343,"Loyalists"
1359378,180,50,5421,2,3,3,233,"Promising"
1359379,223,35,141.37,1,2,0,120,"Need Attention"
1359382,101,40,308.8977,3,3,0,330,"Potential Loyalists"
1359384,225,206,8638.03,1,4,3,143,"Promising"
1359386,193,86,886.08,2,4,0,240,"Promising"
1359387,64,68,1477.6,3,4,0,340,"Potential Loyalists"
1359389,121,37,284.5,2,2,0,220,"Promising"
1359391,0,1,5271,4,1,3,413,"Loyalists"
1359392,51,25,257.65,3,2,0,320,"Potential Loyalists"
1359393,225,90,286.11,1,4,0,140,"Need Attention"
1359394,34,8,67.5,3,2,1,321,"Potential Loyalists"
1359397,37,24,155.53,3,2,0,320,"Potential Loyalists"
1359398,22,11,31.08,3,2,1,321,"Potential Loyalists"
1359400,224,24,638.5,1,2,0,120,"Need Attention"
1359401,12,7,232.47,4,1,0,410,"Loyalists"
1359402,15,7,50,4,1,1,411,"Loyalists"
1359403,9,12,104.55,4,2,0,420,"Loyalists"
1359405,17,25,1564.51,4,2,0,420,"Loyalists"
1359409,65,50,554.4678,3,3,0,330,"Potential Loyalists"
1359410,221,45,1477.38,1,3,0,130,"Need Attention"
1359411,66,40,593.29,3,3,0,330,"Potential Loyalists"
1359414,224,14,211.45,1,2,0,120,"Need Attention"
1359416,224,28,633.49,1,2,0,120,"Need Attention"
1359418,0,2,50,4,1,1,411,"Loyalists"
1359420,219,65,267.3135,1,4,0,140,"Need Attention"
1359421,81,21,323.15,3,2,0,320,"Potential Loyalists"
1359423,18,10,113.71,4,2,0,420,"Loyalists"
1359425,224,205,11368,1,4,3,143,"Promising"
1359426,121,29,485.1,2,2,0,220,"Promising"
1359428,24,7,119.2,3,1,0,310,"Potential Loyalists"
1359429,222,35,126.24,1,2,0,120,"Need Attention"
1359430,54,20,16.5,3,2,1,321,"Potential Loyalists"
1359433,18,6,35,4,1,1,411,"Loyalists"
1359434,177,9,3072.65,2,2,3,223,"Promising"
1359435,220,34,180,1,2,0,120,"Need Attention"
1359436,5,6,1069.0796,4,1,0,410,"Loyalists"
1359437,200,51,327,2,3,0,230,"Promising"
1359438,226,77,1067.07,1,4,0,140,"Need Attention"
1359439,1,3,57.7367,4,1,1,411,"Loyalists"
1359441,227,103,20646.47,1,4,3,143,"Promising"
1359443,9,5,36,4,1,1,411,"Loyalists"
1359444,1,3,57.7367,4,1,1,411,"Loyalists"
1359447,1,2,40.4157,4,1,1,411,"Loyalists"
1359448,224,182,867.6883,1,4,0,140,"Need Attention"
1359450,1,2,40.4157,4,1,1,411,"Loyalists"
1359451,124,35,522.92,2,2,0,220,"Promising"
1359459,4,4,60,4,1,1,411,"Loyalists"
1359461,204,25,427.22,2,2,0,220,"Promising"
1359462,173,17,123,2,2,0,220,"Promising"
1359463,214,33,904.14,1,2,0,120,"Need Attention"
1359464,44,7,50,3,1,1,311,"Potential Loyalists"
1359465,199,32,1166.3,2,2,0,220,"Promising"
1359467,11,10,138.56,4,2,0,420,"Loyalists"
1359468,176,65,180.35,2,4,0,240,"Promising"
1359469,23,22,17705.6852,3,2,3,323,"Potential Loyalists"
1359470,0,1,1.1547,4,1,1,411,"Loyalists"
1359473,7,4,27.58,4,1,1,411,"Loyalists"
1359478,204,27,103.3051,2,2,0,220,"Promising"
1359481,223,19,60.82,1,2,1,121,"Need Attention"
1359486,55,36,170.91,3,2,0,320,"Potential Loyalists"
1359489,189,12,42.7,2,2,1,221,"Promising"
1359491,77,26,84.5,3,2,0,320,"Potential Loyalists"
1359492,49,21,713,3,2,0,320,"Potential Loyalists"
1359493,227,172,3059.6,1,4,3,143,"Promising"
1359496,215,17,133.9635,1,2,0,120,"Need Attention"
1359498,0,1,5,4,1,1,411,"Loyalists"
1359499,213,50,249.16,1,3,0,130,"Need Attention"
1359504,0,1,50,4,1,1,411,"Loyalists"
1359506,216,28,36.76,1,2,1,121,"Need Attention"
1359511,2,2,30,4,1,1,411,"Loyalists"
1359516,4,4,1.7322,4,1,1,411,"Loyalists"
1359517,225,32,126.6455,1,2,0,120,"Need Attention"
1359518,224,65,265.83,1,4,0,140,"Need Attention"
1359522,72,21,98,3,2,0,320,"Potential Loyalists"
1359523,7,5,38.35,4,1,1,411,"Loyalists"
1359524,88,20,291.6,3,2,0,320,"Potential Loyalists"
1359525,227,56,1784,1,4,0,140,"Need Attention"
1359527,218,73,3051.71,1,4,3,143,"Promising"
1359528,191,11,33.61,2,2,1,221,"Promising"
1359529,212,25,164.42,1,2,0,120,"Need Attention"
1359531,207,31,369.54,2,2,0,220,"Promising"
1359534,226,121,139.34,1,4,0,140,"Need Attention"
1359535,6,6,124.94,4,1,0,410,"Loyalists"
1359538,221,39,390.4203,1,2,0,120,"Need Attention"
1359541,8,15,1649.34,4,2,0,420,"Loyalists"
1359542,73,58,662.18,3,4,0,340,"Potential Loyalists"
1359545,0,1,47,4,1,1,411,"Loyalists"
1359547,225,97,6542.77,1,4,3,143,"Promising"
1359548,219,74,329.65,1,4,0,140,"Need Attention"
1359550,155,19,235.85,2,2,0,220,"Promising"
1359552,39,15,216.56,3,2,0,320,"Potential Loyalists"
1359553,223,69,172.43,1,4,0,140,"Need Attention"
1359554,75,38,163.693,3,2,0,320,"Potential Loyalists"
1359557,211,62,14242.2,1,4,3,143,"Promising"
1359561,22,12,44.1358,3,2,1,321,"Potential Loyalists"
1359562,154,87,5687.99,2,4,3,243,"Promising"
1359564,225,44,159.14,1,3,0,130,"Need Attention"
1359565,219,89,1097.25,1,4,0,140,"Need Attention"
1359566,29,18,336.88,3,2,0,320,"Potential Loyalists"
1359567,8,14,143.53,4,2,0,420,"Loyalists"
1359568,23,35,506.62,3,2,0,320,"Potential Loyalists"
1359569,38,28,141.82,3,2,0,320,"Potential Loyalists"
1359570,225,10,81.5,1,2,0,120,"Need Attention"
1359572,131,70,4237.83,2,4,3,243,"Promising"
1359573,200,146,1856.21,2,4,0,240,"Promising"
1359574,168,180,6137.3361,2,4,3,243,"Promising"
1359576,227,106,7942.6368,1,4,3,143,"Promising"
1359577,219,34,106.75,1,2,0,120,"Need Attention"
1359578,37,12,721.28,3,2,0,320,"Potential Loyalists"
1359579,9,12,145.8,4,2,0,420,"Loyalists"
1359580,205,80,6708.094,2,4,3,243,"Promising"
1359583,147,42,28212.3633,2,3,3,233,"Promising"
1359585,10,7,90.62,4,1,0,410,"Loyalists"
1359586,217,22,4654,1,2,3,123,"Need Attention"
1359589,158,8,85.64,2,2,0,220,"Promising"
1359590,5,6,8.3278,4,1,1,411,"Loyalists"
1359591,224,46,1358.98,1,3,0,130,"Need Attention"
1359594,10,16,35.09,4,2,1,421,"Loyalists"
1359596,63,8,43,3,2,1,321,"Potential Loyalists"
1359597,224,83,2814.4,1,4,3,143,"Promising"
1359598,127,40,229.39,2,3,0,230,"Promising"
1359600,222,62,129.75,1,4,0,140,"Need Attention"
1359601,49,6,360,3,1,0,310,"Potential Loyalists"
1359602,173,65,410.72,2,4,0,240,"Promising"
1359606,19,7,125.63,4,1,0,410,"Loyalists"
1359607,225,133,21415.1001,1,4,3,143,"Promising"
1359608,138,38,99.5,2,2,0,220,"Promising"
1359609,222,46,601.06,1,3,0,130,"Need Attention"
1359610,222,125,4891.2,1,4,3,143,"Promising"
1359611,225,101,921,1,4,0,140,"Need Attention"
1359612,1,2,40.3204,4,1,1,411,"Loyalists"
1359613,224,37,345,1,2,0,120,"Need Attention"
1359615,225,163,298.9,1,4,0,140,"Need Attention"
1359618,37,50,510.55,3,3,0,330,"Potential Loyalists"
1359619,82,97,4482.63,3,4,3,343,"Loyalists"
1359622,218,22,1291.7,1,2,0,120,"Need Attention"
1359623,27,8,57.5,3,2,1,321,"Potential Loyalists"
1359624,226,15,39,1,2,1,121,"Need Attention"
1359625,28,32,305.11,3,2,0,320,"Potential Loyalists"
1359626,222,69,761.25,1,4,0,140,"Need Attention"
1359627,218,82,9862.75,1,4,3,143,"Promising"
1359628,184,206,2054.68,2,4,0,240,"Promising"
1359629,225,44,130,1,3,0,130,"Need Attention"
1359631,67,16,29.5,3,2,1,321,"Potential Loyalists"
1359632,98,3,474,3,1,0,310,"Potential Loyalists"
1359633,219,56,344.94,1,4,0,140,"Need Attention"
1359634,205,20,324,2,2,0,220,"Promising"
1359635,223,54,1175.04,1,4,0,140,"Need Attention"
1359636,222,125,5663.7,1,4,3,143,"Promising"
1359637,36,8,83.3292,3,2,0,320,"Potential Loyalists"
1359638,168,14,146,2,2,0,220,"Promising"
1359639,211,24,719.7339,1,2,0,120,"Need Attention"
1359640,217,31,371.2,1,2,0,120,"Need Attention"
1359642,95,23,1024,3,2,0,320,"Potential Loyalists"
1359644,0,1,49.5,4,1,1,411,"Loyalists"
1359645,4,4,59.1963,4,1,1,411,"Loyalists"
1359647,5,7,32,4,1,1,411,"Loyalists"
1359648,205,47,384.54,2,3,0,230,"Promising"
1359649,3,3,128,4,1,0,410,"Loyalists"
1359651,224,60,299,1,4,0,140,"Need Attention"
1359653,180,18,257.17,2,2,0,220,"Promising"
1359655,10,7,181.6,4,1,0,410,"Loyalists"
1359656,215,33,882.6668,1,2,0,120,"Need Attention"
1359657,52,13,588.6851,3,2,0,320,"Potential Loyalists"
1359658,1,2,40,4,1,1,411,"Loyalists"
1359659,212,18,50,1,2,1,121,"Need Attention"
1359663,2,3,1078.6225,4,1,0,410,"Loyalists"
1359665,60,31,6582.56,3,2,3,323,"Potential Loyalists"
1359667,227,168,105558.25,1,4,3,143,"Promising"
1359668,213,95,2783,1,4,3,143,"Promising"
1359671,42,33,50.4834,3,2,1,321,"Potential Loyalists"
1359672,58,13,1433.1855,3,2,0,320,"Potential Loyalists"
1359673,16,15,99.97,4,2,0,420,"Loyalists"
1359674,200,24,302.2,2,2,0,220,"Promising"
1359676,10,10,288.1727,4,2,0,420,"Loyalists"
1359678,225,76,222.56,1,4,0,140,"Need Attention"
1359680,223,78,13287.13,1,4,3,143,"Promising"
1359681,92,76,374.8303,3,4,0,340,"Potential Loyalists"
1359682,11,7,767,4,1,0,410,"Loyalists"
1359683,7,9,79.75,4,2,0,420,"Loyalists"
1359687,227,38,724.85,1,2,0,120,"Need Attention"
1359688,221,28,1302.13,1,2,0,120,"Need Attention"
1359690,18,8,12041,4,2,3,423,"Loyalists"
1359692,32,24,87.0878,3,2,0,320,"Potential Loyalists"
1359693,127,16,136.97,2,2,0,220,"Promising"
1359694,18,6,154.88,4,1,0,410,"Loyalists"
1359695,0,1,5.7737,4,1,1,411,"Loyalists"
1359696,195,42,910,2,3,0,230,"Promising"
1359697,42,9,8.3693,3,2,1,321,"Potential Loyalists"
1359698,212,97,496.78,1,4,0,140,"Need Attention"
1359699,170,21,112.06,2,2,0,220,"Promising"
1359702,204,81,890.28,2,4,0,240,"Promising"
1359703,223,19,249.55,1,2,0,120,"Need Attention"
1359705,8,5,87.6,4,1,0,410,"Loyalists"
1359709,3,3,20,4,1,1,411,"Loyalists"
1359711,225,50,206.25,1,3,0,130,"Need Attention"
1359712,222,137,496.26,1,4,0,140,"Need Attention"
1359713,40,19,67.75,3,2,1,321,"Potential Loyalists"
1359717,6,5,862.92,4,1,0,410,"Loyalists"
1359719,13,5,13,4,1,1,411,"Loyalists"
1359720,7,8,35.4567,4,2,1,421,"Loyalists"
1359725,44,58,516.17,3,4,0,340,"Potential Loyalists"
1359726,4,8,117.5,4,2,0,420,"Loyalists"
1359727,225,34,546.85,1,2,0,120,"Need Attention"
1359728,21,5,25,3,1,1,311,"Potential Loyalists"
1359729,26,18,225.83,3,2,0,320,"Potential Loyalists"
1359730,212,10,3616.6475,1,2,3,123,"Need Attention"
1359733,178,26,28,2,2,1,221,"Promising"
1359734,176,44,526.95,2,3,0,230,"Promising"
1359737,227,95,3514.09,1,4,3,143,"Promising"
1359739,222,90,309.26,1,4,0,140,"Need Attention"
1359740,140,11,1760.7207,2,2,0,220,"Promising"
1359743,31,34,434.0196,3,2,0,320,"Potential Loyalists"
1359746,129,18,47589.1843,2,2,3,223,"Promising"
1359748,225,178,4068.77,1,4,3,143,"Promising"
1359749,126,68,4039.4,2,4,3,243,"Promising"
1359751,212,49,1366.0886,1,3,0,130,"Need Attention"
1359752,227,179,4565.52,1,4,3,143,"Promising"
1359756,60,153,78967.2,3,4,3,343,"Loyalists"
1359759,199,50,458.5,2,3,0,230,"Promising"
1359760,91,10,89,3,2,0,320,"Potential Loyalists"
1359766,227,73,3996.5893,1,4,3,143,"Promising"
1359768,7,9,150,4,2,0,420,"Loyalists"
1359770,6,3,3,4,1,1,411,"Loyalists"
1359771,198,8,392.5588,2,2,0,220,"Promising"
1359772,188,111,1572.12,2,4,0,240,"Promising"
1359774,57,4,703.8983,3,1,0,310,"Potential Loyalists"
1359777,10,9,30.37,4,2,1,421,"Loyalists"
1359778,54,27,203.8765,3,2,0,320,"Potential Loyalists"
1359779,183,38,879.69,2,2,0,220,"Promising"
1359783,104,46,240.05,3,3,0,330,"Potential Loyalists"
1359784,180,138,158.2244,2,4,0,240,"Promising"
1359787,224,212,4143.26,1,4,3,143,"Promising"
1359788,191,25,149.52,2,2,0,220,"Promising"
1359789,154,30,159.12,2,2,0,220,"Promising"
1359791,106,60,610.59,3,4,0,340,"Potential Loyalists"
1359792,207,154,394.13,2,4,0,240,"Promising"
1359793,190,59,299.61,2,4,0,240,"Promising"
1359794,211,41,862.59,1,3,0,130,"Need Attention"
1359796,103,42,202.4786,3,3,0,330,"Potential Loyalists"
1359798,227,94,102052.41,1,4,3,143,"Promising"
1359800,166,54,11076.5335,2,4,3,243,"Promising"
1359801,74,19,89,3,2,0,320,"Potential Loyalists"
1359802,4,10,223,4,2,0,420,"Loyalists"
1359803,207,62,448.28,2,4,0,240,"Promising"
1359804,160,4,54,2,1,1,211,"Promising"
1359806,28,11,122.37,3,2,0,320,"Potential Loyalists"
1359811,2,5,116.709,4,1,0,410,"Loyalists"
1359814,170,35,334.86,2,2,0,220,"Promising"
1359815,227,18,134.91,1,2,0,120,"Need Attention"
1359816,193,71,1309.2009,2,4,0,240,"Promising"
1359822,225,133,746.52,1,4,0,140,"Need Attention"
1359823,224,22,56,1,2,1,121,"Need Attention"
1359824,NA,NA,NA,0,0,0,0,"Need Attention"
1359825,84,34,459.88,3,2,0,320,"Potential Loyalists"
1359827,25,12,10621.63,3,2,3,323,"Potential Loyalists"
1359828,71,79,629.4,3,4,0,340,"Potential Loyalists"
1359829,65,82,3740.6277,3,4,3,343,"Loyalists"
1359831,214,82,1604.36,1,4,0,140,"Need Attention"
1359832,3,2,196.1746,4,1,0,410,"Loyalists"
1359835,183,40,160.9,2,3,0,230,"Promising"
1359839,215,47,727.24,1,3,0,130,"Need Attention"
1359840,49,20,225.75,3,2,0,320,"Potential Loyalists"
1359841,201,6,21,2,1,1,211,"Promising"
1359843,213,76,531.89,1,4,0,140,"Need Attention"
1359844,4,5,48,4,1,1,411,"Loyalists"
1359845,160,112,125.86,2,4,0,240,"Promising"
1359846,155,76,1050.8083,2,4,0,240,"Promising"
1359847,99,21,71858.27,3,2,3,323,"Potential Loyalists"
1359848,127,6,108.821,2,1,0,210,"Promising"
1359850,4,8,121.1894,4,2,0,420,"Loyalists"
1359853,92,3,10,3,1,1,311,"Potential Loyalists"
1359854,7,10,6823,4,2,3,423,"Loyalists"
1359856,159,7,30,2,1,1,211,"Promising"
1359857,206,57,517.6,2,4,0,240,"Promising"
1359858,223,21,54.06,1,2,1,121,"Need Attention"
1359859,0,1,100,4,1,0,410,"Loyalists"
1359862,208,97,999.86,2,4,0,240,"Promising"
1359863,5,6,4.9381,4,1,1,411,"Loyalists"
1359865,221,27,92.5,1,2,0,120,"Need Attention"
1359869,NA,NA,NA,0,0,0,0,"Need Attention"
1359870,31,4,39,3,1,1,311,"Potential Loyalists"
1359871,226,55,292,1,4,0,140,"Need Attention"
1359875,213,23,138.9,1,2,0,120,"Need Attention"
1359877,220,56,1322.87,1,4,0,140,"Need Attention"
1359879,0,1,3.0025,4,1,1,411,"Loyalists"
1359880,0,1,150,4,1,0,410,"Loyalists"
1359881,21,15,24.2318,3,2,1,321,"Potential Loyalists"
1359882,14,5,95,4,1,0,410,"Loyalists"
1359883,207,5,86.2,2,1,0,210,"Promising"
1359885,224,112,842.99,1,4,0,140,"Need Attention"
1359886,227,90,2399,1,4,0,140,"Need Attention"
1359890,225,38,60.13,1,2,1,121,"Need Attention"
1359891,31,9,30,3,2,1,321,"Potential Loyalists"
1359892,15,15,52.2025,4,2,1,421,"Loyalists"
1359893,211,31,751.93,1,2,0,120,"Need Attention"
1359895,2,6,261.5,4,1,0,410,"Loyalists"
1359896,209,149,1290,2,4,0,240,"Promising"
1359897,200,81,2479.84,2,4,0,240,"Promising"
1359900,0,1,25,4,1,1,411,"Loyalists"
1359901,14,12,67.53,4,2,1,421,"Loyalists"
1359903,121,58,340.34,2,4,0,240,"Promising"
1359905,4,7,77.2,4,1,1,411,"Loyalists"
1359906,212,39,905.67,1,2,0,120,"Need Attention"
1359907,1,3,10,4,1,1,411,"Loyalists"
1359909,213,24,60.5,1,2,1,121,"Need Attention"
1359910,176,95,1415.41,2,4,0,240,"Promising"
1359914,221,12,42.2,1,2,1,121,"Need Attention"
1359917,184,17,101.69,2,2,0,220,"Promising"
1359919,220,22,345.5,1,2,0,120,"Need Attention"
1359920,127,40,1860.987,2,3,0,230,"Promising"
1359923,191,164,7043.69,2,4,3,243,"Promising"
1359928,215,93,1579.7203,1,4,0,140,"Need Attention"
1359931,7,6,51,4,1,1,411,"Loyalists"
1359932,2,3,26.88,4,1,1,411,"Loyalists"
1359940,41,16,290,3,2,0,320,"Potential Loyalists"
1359941,25,23,85.51,3,2,0,320,"Potential Loyalists"
1359943,4,4,57.5,4,1,1,411,"Loyalists"
1359947,16,7,60,4,1,1,411,"Loyalists"
1359949,212,112,1715,1,4,0,140,"Need Attention"
1359950,8,6,63,4,1,1,411,"Loyalists"
1359953,17,47,2400.62,4,3,0,430,"Loyalists"
1359954,33,7,71,3,1,1,311,"Potential Loyalists"
1359958,2,2,4.032,4,1,1,411,"Loyalists"
1359959,186,13,434.9554,2,2,0,220,"Promising"
1359960,219,128,3075,1,4,3,143,"Promising"
1359961,21,11,128.0117,3,2,0,320,"Potential Loyalists"
1359963,2,3,114.6,4,1,0,410,"Loyalists"
1359965,0,4,540.95,4,1,0,410,"Loyalists"
1359967,128,21,1726.5,2,2,0,220,"Promising"
1359969,225,97,678.78,1,4,0,140,"Need Attention"
1359970,222,4,14.01,1,1,1,111,"Need Attention"
1359971,220,78,1578.9,1,4,0,140,"Need Attention"
1359972,44,19,3344.84,3,2,3,323,"Potential Loyalists"
1359973,227,52,628.05,1,4,0,140,"Need Attention"
1359976,176,82,1896.6,2,4,0,240,"Promising"
1359977,2,2,82.1371,4,1,0,410,"Loyalists"
1359979,0,1,91,4,1,0,410,"Loyalists"
1359981,120,42,244.29,2,3,0,230,"Promising"
1359984,214,54,4971.35,1,4,3,143,"Promising"
1359985,206,34,42530.51,2,2,3,223,"Promising"
1359987,4,4,50,4,1,1,411,"Loyalists"
1359988,119,7,118.73,2,1,0,210,"Promising"
1359989,221,56,64486.2051,1,4,3,143,"Promising"
1359992,18,6,11,4,1,1,411,"Loyalists"
1359993,8,6,50.7044,4,1,1,411,"Loyalists"
1359995,5,11,261.47,4,2,0,420,"Loyalists"
1360001,220,71,1080.7673,1,4,0,140,"Need Attention"
1360002,54,5,76,3,1,1,311,"Potential Loyalists"
1360006,151,23,416.09,2,2,0,220,"Promising"
1360007,225,72,563.375,1,4,0,140,"Need Attention"
1360008,8,6,33.9,4,1,1,411,"Loyalists"
1360009,227,92,2552.84,1,4,0,140,"Need Attention"
1360010,1,2,10,4,1,1,411,"Loyalists"
1360011,103,112,3577.12,3,4,3,343,"Loyalists"
1360013,177,134,5103.93,2,4,3,243,"Promising"
1360014,129,19,1485.5,2,2,0,220,"Promising"
1360017,30,4,20,3,1,1,311,"Potential Loyalists"
1360018,3,4,568.4053,4,1,0,410,"Loyalists"
1360019,59,7,91.4,3,1,0,310,"Potential Loyalists"
1360025,29,31,342.7539,3,2,0,320,"Potential Loyalists"
1360027,225,60,640.8,1,4,0,140,"Need Attention"
1360029,84,13,27.64,3,2,1,321,"Potential Loyalists"
1360030,148,62,104.46,2,4,0,240,"Promising"
1360031,1,2,10,4,1,1,411,"Loyalists"
1360036,193,35,485.5,2,2,0,220,"Promising"
1360038,224,129,748.45,1,4,0,140,"Need Attention"
1360040,224,103,47138.4799,1,4,3,143,"Promising"
1360041,219,31,184.2864,1,2,0,120,"Need Attention"
1360042,64,31,2477.43,3,2,0,320,"Potential Loyalists"
1360043,26,18,133.43,3,2,0,320,"Potential Loyalists"
1360045,225,25,195,1,2,0,120,"Need Attention"
1360046,224,12,259.38,1,2,0,120,"Need Attention"
1360051,17,5,84.4419,4,1,0,410,"Loyalists"
1360053,225,165,92874.7774,1,4,3,143,"Promising"
1360054,10,5,18.82,4,1,1,411,"Loyalists"
1360055,219,8,192.8,1,2,0,120,"Need Attention"
1360056,218,36,430.1804,1,2,0,120,"Need Attention"
1360060,223,46,434.24,1,3,0,130,"Need Attention"
1360064,8,7,51,4,1,1,411,"Loyalists"
1360065,226,252,47127.82,1,4,3,143,"Promising"
1360068,3,6,51.7323,4,1,1,411,"Loyalists"
1360071,132,112,7155.64,2,4,3,243,"Promising"
1360072,18,21,153.6886,4,2,0,420,"Loyalists"
1360073,214,109,7327.88,1,4,3,143,"Promising"
1360074,95,42,984.61,3,3,0,330,"Potential Loyalists"
1360076,172,17,52.51,2,2,1,221,"Promising"
1360079,213,66,473.58,1,4,0,140,"Need Attention"
1360081,67,25,123.93,3,2,0,320,"Potential Loyalists"
1360082,219,174,571.6,1,4,0,140,"Need Attention"
1360084,73,4,30,3,1,1,311,"Potential Loyalists"
1360088,221,60,785.8,1,4,0,140,"Need Attention"
1360090,8,6,4.9381,4,1,1,411,"Loyalists"
1360091,16,18,1862.03,4,2,0,420,"Loyalists"
1360095,44,33,309.25,3,2,0,320,"Potential Loyalists"
1360098,10,7,58,4,1,1,411,"Loyalists"
1360102,95,30,2683.31,3,2,0,320,"Potential Loyalists"
1360103,17,21,1951.9823,4,2,0,420,"Loyalists"
1360104,88,73,686.75,3,4,0,340,"Potential Loyalists"
1360106,205,40,267337.06,2,3,3,233,"Promising"
1360108,8,4,430.61,4,1,0,410,"Loyalists"
1360110,4,8,90.9606,4,2,0,420,"Loyalists"
1360115,57,34,324.2473,3,2,0,320,"Potential Loyalists"
1360117,22,16,91,3,2,0,320,"Potential Loyalists"
1360122,193,70,2802.16,2,4,3,243,"Promising"
1360124,219,30,113.02,1,2,0,120,"Need Attention"
1360125,113,17,7881.07,3,2,3,323,"Potential Loyalists"
1360126,8,7,1595.2879,4,1,0,410,"Loyalists"
1360132,16,9,157.91,4,2,0,420,"Loyalists"
1360134,37,10,76,3,2,1,321,"Potential Loyalists"
1360136,212,38,15130.0092,1,2,3,123,"Need Attention"
1360137,52,11,44.8,3,2,1,321,"Potential Loyalists"
1360138,59,70,7263.48,3,4,3,343,"Loyalists"
1360140,53,7,70.9,3,1,1,311,"Potential Loyalists"
1360147,73,53,5565.6973,3,4,3,343,"Loyalists"
1360149,53,41,2233.57,3,3,0,330,"Potential Loyalists"
1360150,216,71,411.75,1,4,0,140,"Need Attention"
1360152,1,3,34.866,4,1,1,411,"Loyalists"
1360153,68,38,164.98,3,2,0,320,"Potential Loyalists"
